Date,Close,Turnover volume
20160413,23.4,411586
20160414,23.1,294229
20160415,23,307384
20160418,23,161076
20160419,22.8,520610
20160420,22.8,199147
20160421,22,49576
20160422,22.4,47189
20160425,21.6,16683
20160426,22.2,17879
20160427,22,28813
20160428,22.3,4802
20160429,23,30456
20160502,23,101177
20160503,23.3,23265
20160504,23.2,17760
20160505,23.2,17760
20160506,23.3,30061
20160509,23.2,53990
20160510,23,64004
20160511,23,10513
20160512,22.8,55577
20160513,22.9,22000
20160516,22.9,72410
20160517,23,13646
20160518,23,250
20160519,23.4,5175
20160520,23.5,13159
20160523,23.5,3001
20160524,23.4,19982
20160525,23,27392
20160526,23,23493
20160527,23,17800
20160530,22.9,45756
20160531,23,12523
20160601,23,35823
20160603,23,1226
20160606,23,1226
20160607,23,4530
20160608,23,22
20160609,23,10000
20160610,23,7590
20160613,23,9545
20160614,23,8619
20160615,22.8,3709
20160616,23,34660
20160617,23,3512
20160620,23,223
20160621,22.8,525
20160622,22.7,1779
20160623,22.4,1
20160624,22.4,1
20160627,15.4,2575996
20160628,15.3,1890621
20160629,15.7,583060
20160630,16,614956
20160701,16.4,891102
20160704,16.3,497047
20160705,16,717654
20160706,16.1,154656
20160707,16,121304
20160708,16,112456
20160711,16.1,200725
20160712,16.7,1170545
20160713,16.6,139694
20160714,17.2,210672
20160715,17.8,299703
20160718,18,190261
20160719,18.2,153294
20160720,18.7,105440
20160721,19.2,132928
20160722,19.2,48482
20160725,19.2,66152
20160726,19.2,29253
20160727,19.1,85969
20160728,18.8,33822
20160729,18.6,205705
20160801,19,90482
20160802,18.9,41554
20160803,18.8,53355
20160804,19,39918
20160805,18.9,79069
20160808,18.8,33836
20160809,19,82093
20160810,18.6,164478
20160811,18.8,73599
20160812,18.8,79785
20160815,19.1,77359
20160816,19,163100
20160817,19,33755
20160818,22,1294557
20160819,22.5,221370
20160822,23.2,184364
20160823,23.5,114443
20160824,23.3,65575
20160825,23.4,50991
20160826,23.5,107271
20160829,23.3,67816
20160830,23.1,94578
20160831,23.3,123579
20160901,23,82343
20160902,23,50343
20160905,23.5,128485
20160906,23.2,63574
20160907,23.2,50672
20160908,23.3,35963
20160909,23.2,87091
20160912,23.2,113663
20160913,22.9,45222
20160914,23.3,20223
20160915,23.3,61573
20160916,23.1,112653
20160919,23.4,89159
20160920,23.5,96748
20160921,24.6,370041
20160922,24.5,81661
20160923,24.5,33766
20160926,23.8,66684
20160927,24.2,15812
20160928,24.1,43630
20160929,23.9,36053
20160930,24,51283
20161003,24.3,190511
20161004,25,125970
20161005,26,215840
20161006,26.9,131160
20161007,26.8,98689
20161010,26.9,59857
20161011,26.9,69057
20161012,27.8,176964
20161013,27.8,76159
20161014,27.8,59181
20161017,27.4,162265
20161018,30,2685483
20161019,30,198049
20161020,29.5,540946
20161021,29.5,53023
20161024,29.4,142130
20161025,28.7,150085
20161026,28.6,56462
20161027,28.5,63518
20161028,28.6,41661
20161031,28.4,71189
20161101,29,186017
20161102,29.4,108604
20161103,29.3,32234
20161104,29.3,41115
20161107,29.5,49330
20161108,30.1,87174
20161109,30,226744
20161110,30.7,84934
20161111,30.9,92080
20161114,31,77424
20161115,31,39460
20161116,31,32102
20161117,31.2,49287
20161118,31.3,42197
20161121,30.9,48692
20161122,30.5,129263
20161123,31.3,64924
20161124,31.7,273719
20161125,31.5,102261
20161128,31.6,105065
20161129,31.6,75055
20161130,31.3,111371
20161201,31.1,56817
20161202,30.9,59339
20161205,31.2,44545
20161206,31,22901
20161207,29.5,2195968
20161208,29.8,105057
20161209,30,119995
20161212,29.7,94847
20161213,29.4,45307
20161214,29.5,84740
20161215,29.5,45827
20161216,29.5,29678
20161219,29.9,38042
20161220,29.8,59117
20161221,29.9,28541
20161222,29.9,13136
20161223,29.9,21072
20161226,29.9,21072
20161227,29.9,83601
20161228,29.6,7590
20161229,29.7,12784
20161230,29.9,31339
20170102,30.2,190199
20170103,30.9,65955
20170104,31.1,51741
20170105,30.9,18777
20170106,30.9,18777
20170109,31.2,73775
20170110,31,51172
20170111,31,35366
20170112,30.9,41011
20170113,30.7,84319
20170116,30.6,17924
20170117,30.8,20344
20170118,30.8,27580
20170119,30.9,36832
20170120,30.9,74603
20170123,31,38647
20170124,31.2,66061
20170125,31.4,225834
20170126,32.4,202416
20170127,32.7,107302
20170130,33.4,98524
20170131,33.3,40665
20170201,33.9,76512
20170202,34.2,51007
20170203,33.8,26724
20170206,34.3,47293
20170207,34.2,260237
20170208,34.2,75946
20170209,34.6,722000
20170210,34.7,94239
20170213,34.6,216581
20170214,34.7,38018
20170215,35.2,222643
20170216,34.8,55881
20170217,34.6,42658
20170220,34.5,36580
20170221,34.6,46700
20170222,34.3,57057
20170223,34.2,41373
20170224,34.1,56534
20170227,34,44760
20170228,33.8,25761
20170301,33.6,41509
20170302,33.7,17066
20170303,33.5,35137
20170306,34.2,106530
20170307,33.7,29705
20170308,33.6,45545
20170309,33.4,25464
20170310,33.4,27064
20170313,33,42184
20170314,32.5,71441
20170315,32.9,147139
20170316,32.2,24640
20170317,32.7,31502
20170320,32.4,27695
20170321,31.5,54957
20170322,31.2,59491
20170323,31.8,26900
20170324,31.8,64446
20170327,31.5,34915
20170328,31.4,22317
20170329,32.2,84852
20170330,32.3,10220
20170331,32.4,16545
20170403,32.9,83220
20170404,31.9,63164
20170405,31.7,191999
20170406,32,29476
20170407,32.1,16865
20170410,32,16420
20170411,31.7,45581
20170412,31.8,36916
20170413,31.9,16375
20170418,31.5,27017
20170419,31.8,41118
20170420,31.8,34798
20170421,31.7,17931
20170424,32.3,181730
20170425,32.8,59068
20170426,33.2,137790
20170427,35.2,429212
20170428,34.6,69642
20170501,34.6,69642
20170502,35.5,898856
20170503,35.9,81497
20170504,36.5,83412
20170505,36.2,43191
20170508,36,70942
20170509,35.6,42252
20170510,35.8,59472
20170511,36.2,71824
20170512,36.5,37952
20170515,36.5,241948
20170516,36,74703
20170517,35.3,82000
20170518,35.2,40337
20170519,35,35570
20170522,35,31804
20170523,35.5,92288
20170524,36.3,31537
20170526,35.8,38537
20170529,35.6,29750
20170530,35.6,28581
20170531,35.5,1221642
20170601,35.4,135463
20170602,35.3,853581
20170605,34.4,151671
20170606,34.4,151671
20170607,33.9,99152
20170608,34.1,68934
20170609,33.9,34708
20170612,33.9,30404
20170613,33.6,22905
20170614,34.3,65721
20170615,33.9,96380
20170616,33.9,24920
20170619,34.1,36388
20170620,34.6,213796
20170621,34.5,55776
20170622,34.4,16509
20170623,34.4,16509
20170626,34.8,57776
20170627,34.5,86886
20170628,34,31409
20170629,33.9,29889
20170630,33.5,31568
20170703,34.1,86372
20170704,34.3,71381
20170705,34,19432
20170706,34.5,56030
20170707,34.8,12723
20170710,35,10212
20170711,34.9,66270
20170712,34.6,45705
20170713,34.5,12933
20170714,34.3,36496
20170717,34.4,18808
20170718,34.7,56636
20170719,34.6,54609
20170720,34.7,61754
20170721,33.7,43830
20170724,34.2,58368
20170725,34.7,11899
20170726,34.7,34646
20170727,34.5,36061
20170728,34.4,41823
20170731,34.8,28830
20170801,34.6,40406
20170802,34.8,18867
20170803,34.9,65935
20170804,34.9,19102
20170807,35.5,58585
20170808,36.4,59556
20170809,36.4,47045
20170810,36.5,37939
20170811,36.1,41975
20170814,36.2,60229
20170815,36.1,32969
20170816,36.3,42384
20170817,36.8,122950
20170818,35,166246
20170821,33.3,133062
20170822,33.6,380894
20170823,34.4,28430
20170824,33.7,41136
20170825,34.4,8004
20170828,33.9,23918
20170829,33.2,42986
20170830,34.4,126730
20170831,35.5,96195
20170901,35.4,66549
20170904,35,14005
20170905,35,161798
20170906,35.3,114209
20170907,35.4,43938
20170908,35.8,69263
20170911,36,198714
20170912,36.2,46026
20170913,37.3,222662
20170914,38.3,229972
20170915,38.2,104524
20170918,39.2,97875
20170919,39.5,282423
20170920,39.6,100876
20170921,39.9,373355
20170922,39.8,691750
20170925,40.4,194780
20170926,40.8,164894
20170927,40.5,78467
20170928,39.1,112220
20170929,39.6,28567
20171002,39.8,80666
20171003,40.1,45521
20171004,40.7,44988
20171005,41.2,63699
20171006,40.2,48000
20171009,41.4,79414
20171010,41.3,25266
20171011,41.2,23614
20171012,40.9,43261
20171013,41.5,20772
20171016,41.3,30755
20171017,41.2,49701
20171018,41.4,43577
20171019,41.5,45132
20171020,41,40427
20171023,41,45457
20171024,44,268064
20171025,45.7,125490
20171026,45.5,209155
20171027,44.7,224422
20171030,44.7,210202
20171031,44,79935
20171101,45.4,298804
20171102,46.9,103860
20171103,49,92090
20171106,48.8,64114
20171107,48.3,30568
20171108,48.5,40667
20171109,47.8,62864
20171110,47.5,41983
20171113,46.5,81342
20171114,46.4,41740
20171115,46,60319
20171116,46.9,42225
20171117,46.8,36493
20171120,46.4,43870
20171121,45.9,22678
20171122,46.4,36003
20171123,46.6,28230
20171124,47.4,32286
20171127,46.9,62213
20171128,47.2,43881
20171129,46.9,58318
20171130,46.8,164096
20171201,46.9,97432
20171204,46.7,23071
20171205,46.5,64238
20171206,45.3,50966
20171207,46,62937
20171208,46.2,25683
20171211,46,72876
20171212,46,41571
20171213,45.8,27255
20171214,45.1,43438
20171215,45.4,36876
20171218,45.5,37159
20171219,45.4,33663
20171220,45,40387
20171221,44,54666
20171222,43.8,20136
20171227,43.5,50323
20171228,43.8,18708
20171229,43.1,20891
20180102,43.9,68494
20180103,45.6,60072
20180104,46,62318
20180105,46.6,30818
20180108,45.1,67806
20180109,44.35,56258
20180110,44.45,32164
20180111,44.3,41468
20180112,44.4,24221
20180115,44.25,58674
20180116,44.4,136285
20180117,45.3,162343
20180118,45.3,63573
20180119,45.6,33256
20180122,45.4,49875
20180123,45.7,61401
20180124,46.5,63504
20180125,47.35,73309
20180126,49.95,162306
20180129,51.4,109162
20180130,50.8,40287
20180131,50.9,41386
20180201,51.2,56746
20180202,51.3,39995
20180205,48.95,112650
20180206,47.7,110623
20180207,49.35,42871
20180208,48.5,60898
20180209,48.35,133552
20180212,48.9,74345
20180213,48.4,95386
20180214,46.85,50020
20180215,46.9,55226
20180216,48,177657
20180219,47.3,53105
20180220,47,15650
20180221,48.25,55578
20180222,48.3,39265
20180223,48.5,42390
20180226,49.5,36537
20180227,49,29271
20180228,48.35,42295
20180301,47.75,60833
20180302,46.5,75938
20180305,47.7,45346
20180306,48.75,42398
20180307,48.5,38844
20180308,49.1,23140
20180309,49,53152
20180312,49.1,35496
20180313,48.55,13432
20180314,48,39361
20180315,47.9,23331
20180316,47.7,1447751
20180319,47.65,122331
20180320,47.75,48661
20180321,48.2,55773
20180322,47.95,369889
20180323,48.85,79217
20180326,49.65,90760
20180327,49.95,52583
20180328,50,71215
20180329,49.6,87156
20180403,50.3,87291
20180404,50.4,66082
20180405,51.6,70888
20180406,52.8,70601
20180409,53.4,41460
20180410,53.8,27930
20180411,53.7,131096
20180412,54,84738
20180413,54.6,69479
20180416,55.5,36785
20180417,56.2,37881
20180418,57.8,39527
20180419,57.2,40508
20180420,57.8,56023
20180423,57.5,108045
20180424,59.5,148204
20180425,58.8,38824
20180426,59.9,34036
20180427,62.5,74379
20180430,64.4,87648
20180502,63.7,58318
20180503,61.3,51288
20180504,60.5,42460
20180507,59.3,126549
20180508,62.4,68485
20180509,63,71373
20180511,61.1,60959
20180514,59,142074
20180515,59.6,32086
20180516,60,31296
20180517,59.2,32158
20180518,59.5,39653
20180521,59.8,41838
20180522,61.9,54667
20180523,61.5,50638
20180524,61.3,34022
20180525,62.7,30222
20180528,64.4,60618
20180529,65.8,53893
20180530,66,71192
20180531,65.7,30816
20180601,65.5,57315
20180604,66,37483
20180605,67,62441
20180606,67,62441
20180607,68.1,112849
20180608,68,19465
20180611,68.2,36508
20180612,69.8,50896
20180613,70,59531
20180614,69.4,40826
20180615,69,22732
20180618,67.2,28089
20180619,67.5,33454
20180620,66.5,9679
20180621,66.1,12374
20180622,66.1,12374
20180625,63.5,45086
20180626,61.2,197996
20180627,63.3,66043
20180628,64.4,11052
20180629,66.5,22386
20180702,67.5,29338
20180703,69,27009
20180704,66.8,10684
20180705,67.9,15245
20180706,66.5,14867
20180709,66,28442
20180710,65,33315
20180711,66,8239
20180712,65.6,18259
20180713,66.8,71124
20180716,66.4,12673
20180717,66,11182
20180718,67.3,17828
20180719,69.5,29963
20180720,68.8,33587
20180723,68.8,11161
20180724,67.9,15492
20180725,67.1,13556
20180726,68,9152
20180727,72,60878
20180730,71.5,63674
20180731,70,33061
20180801,70.3,103271
20180802,69.5,19774
20180803,70.5,30226
20180806,71,21619
20180807,69.5,28598
20180808,70.5,15822
20180809,70.5,20138
20180810,70.4,44541
20180813,70.2,283421
20180814,72.4,94219
20180815,74.2,68111
20180816,77.3,107589
20180817,78.9,62719
20180820,78.3,75375
20180821,78,51640
20180822,82.7,662859
20180823,82.5,83182
20180824,84.2,48653
20180827,84.5,58480
20180828,83.9,39318
20180829,83.4,24273
20180830,83,30230
20180831,80.7,40994
20180903,80,141170
20180904,78.2,50367
20180905,76.9,44612
20180906,75.6,119964
20180907,76.2,22459
20180910,77.1,28970
20180911,80,48630
20180912,82.4,49021
20180913,81.2,21025
20180914,81.8,16505
20180917,80,64493
20180918,77,55208
20180919,76.7,48686
20180920,75.8,31089
20180921,74.9,48536
20180924,74,21498
20180925,71.7,167792
20180926,74.9,78498
20180927,79.4,85819
20180928,78,49591
20181001,79,27957
20181002,80.6,107190
20181003,80.1,67309
20181004,80,28591
20181005,79.9,97044
20181008,79.2,26813
20181009,78.5,39329
20181010,74.1,102221
20181011,70.2,197019
20181012,70.4,65929
20181015,71,54266
20181016,74.5,47889
20181017,78,103681
20181018,78,70755
20181019,73.8,51273
20181022,74.9,35949
20181023,71,67676
20181024,74.5,129486
20181025,73.5,98855
20181026,72,57947
20181029,73,59886
20181030,75,37397
20181031,77.8,67702
20181101,80.7,167302
20181102,81.8,84678
20181105,80.4,67199
20181106,81.5,89750
20181107,80.4,65906
20181108,81.5,40369
20181109,81,19008
20181112,78.9,31745
20181113,75.3,61081
20181114,74.4,91877
20181115,73.3,47057
20181116,74.5,46850
20181119,74,45163
20181120,71,227621
20181121,70.7,50695
20181122,70,54592
20181123,70.2,26592
20181126,70.8,35462
20181127,71.3,23448
20181128,70.8,25188
20181129,70.4,58095
20181130,80,387075
20181203,79.4,206026
20181204,77.3,25527
20181205,76.5,88203
20181206,76,61915
20181207,74,20149
20181210,71.3,243115
20181211,73,38014
20181212,73.5,25164
20181213,71,83383
20181214,71,27687
20181217,71.3,15738
20181218,69.5,115210
20181219,67.7,201976
20181220,62.9,106108
20181221,65,74758
20181227,63.6,55324
20181228,66.8,65068
20190102,66.5,55442
20190103,64.2,41175
20190104,65.8,56766
20190107,70.5,69844
20190108,74.1,78053
20190109,74.9,82311
20190110,74.8,129231
20190111,74,56673
20190114,71.9,32739
20190115,71.3,23635
20190116,74.5,40871
20190117,73,10409
20190118,71.1,30015
20190121,71.7,37079
20190122,70.9,16416
20190123,73.4,82901
20190124,73.5,29521
20190125,74.3,15074
20190128,72.7,16842
20190129,73,7707
20190130,74,17749
20190131,74.2,21511
20190201,74,13515
20190204,75,40485
20190205,76.6,64313
20190206,76.8,49439
20190207,74,57477
20190208,76.9,39008
20190211,76.8,48724
20190212,77,58717
20190213,81.7,231166
20190214,83,75888
20190215,82.4,45805
20190218,82.1,48824
20190219,82.2,47842
20190220,83,65911
20190221,82.8,37010
20190222,83.9,82942
20190225,87,79624
20190226,89.8,140179
20190227,90.7,143315
20190228,88.7,84508
20190301,88,32809
20190304,89.5,39003
20190305,89.8,19106
20190306,89,39549
20190307,88.8,22861
20190308,86.9,68182
20190311,88,69783
20190312,88.5,68259
20190313,89.6,26025
20190314,89,43530
20190315,91.9,44577
20190318,92,39317
20190319,91.4,31577
20190320,92.6,27637
20190321,92.6,26410
20190322,91.5,56454
20190325,92.3,111783
20190326,93.5,265190
20190327,92.9,72303
20190328,95,303297
20190329,94,37505
20190401,97.7,94407
20190402,101,611417
20190403,99.6,91888
20190404,100.2,63160
20190405,101.6,95832
20190408,103,161955
20190409,103.8,50922
20190410,105.8,46513
20190411,106,146259
20190412,104.8,25340
20190415,102.6,37298
20190416,105,39007
20190417,105.6,39743
20190418,106,19889
20190423,108.4,72627
20190424,115,564735
20190425,112,88280
20190426,111,73264
20190429,113,55325
20190430,113.6,43528
20190501,113.6,43528
20190502,113.8,208750
20190503,115,133851
20190506,119.8,121577
20190507,120.6,320881
20190508,125.8,171907
20190509,125.8,161572
20190510,127,173980
20190513,128.2,109808
20190514,128.8,130199
20190515,126,129620
20190516,120.8,137603
20190517,117.4,139703
20190520,120,120020
20190521,120.4,67724
20190522,124.6,39298
20190523,122.4,71515
20190524,123,40669
20190527,118.6,68991
20190528,125,148704
20190529,119.6,49539
20190531,123.8,120230
20190603,128.4,79602
20190604,128.6,54222
20190605,126,77650
20190606,126,77650
20190607,125,54651
20190610,123,63549
20190611,123.2,112789
20190612,125.8,40771
20190613,127.8,149730
20190614,124,37577
20190617,129.4,279958
20190618,128.8,17246
20190619,134.8,89503
20190620,133.2,41399
20190621,133.2,41399
20190624,139.8,39827
20190625,138,36007
20190626,137.2,35423
20190627,140.2,85912
20190628,140.2,52534
20190701,141,98986
20190702,140.6,24116
20190703,139.8,50676
20190704,140,18120
20190705,140.2,21427
20190708,139,82956
20190709,136.2,579038
20190710,132.2,55507
20190711,132,38560
20190713,132,187448
20190715,128.6,35768
20190716,123.6,129629
20190717,119.8,185162
20190718,121,90931
20190719,129,57022
20190722,134.2,102355
20190723,133.4,41643
20190724,136.8,278162
20190725,137.8,31295
20190726,139.6,46691
20190729,139.8,40423
20190730,140,45524
20190731,141,23617
20190801,140,45851
20190802,138.8,24174
20190805,135.2,44516
20190806,136.6,40331
20190807,136.4,55422
20190808,134.8,19664
20190809,135,20682
20190812,136.8,167615
20190813,136,77802
20190814,134,178638
20190815,134,117391
20190816,132,86301
20190819,132.4,41505
20190820,133,60068
20190821,135,54779
20190822,145,292646
20190823,148,150430
20190826,145.4,153927
20190827,150,70652
20190828,148.4,45546
20190829,149.8,57352
20190830,153,36253
20190902,151.4,27468
20190903,154,70618
20190904,158.6,105875
20190905,163,101948
20190906,166.8,122949
20190909,169,526653
20190910,168.6,1230939
20190911,163.2,135859
20190912,161,44927
20190913,163,22104
20190916,163,20145
20190917,169.4,32075
20190918,170.6,42044
20190919,177,123098
20190920,177,218422
20190923,171.6,137118
20190924,173,110429
20190925,162.6,54582
20190926,165,47394
20190927,166.6,46472
20190930,165.2,50975
20191001,164.4,66981
20191002,163,85333
20191003,163.2,51608
20191004,168.8,75353
20191007,166.6,21120
20191008,165.6,30005
20191009,170,44896
20191010,169.2,74790
20191011,172,65354
20191014,172,20504
20191015,168,98653
20191016,162.4,46151
20191017,163,138065
20191018,163.8,48767
20191021,164,57955
20191022,162,26897
20191023,163.6,49575
20191024,166.6,76713
20191025,171,48425
20191028,172.2,29281
20191029,172.8,52235
20191030,175.6,113465
20191031,173,25139
20191101,175,11997
20191104,176.4,126790
20191105,173.8,39834
20191106,171.4,35902
20191107,170,17722
20191108,168,24438
20191111,163.2,36698
20191112,165.4,37672
20191113,163.4,15406
20191114,165,31043
20191115,163,22940
20191118,164.6,95695
20191119,164.2,16727
20191120,165.4,24955
20191121,167,28664
20191122,167.4,30400
20191125,165.2,15990
20191126,172.8,40576
20191127,169,37787
20191128,170.2,28688
20191129,169.2,41728
20191202,169.8,40237
20191203,170.6,32554
20191204,166.6,36573
20191205,162.6,118648
20191206,161.6,36503
20191209,157,122915
20191210,150,287013
20191211,154.8,75826
20191212,159.8,33049
20191213,159.8,57471
20191216,157,44366
20191217,151.4,477462
20191218,152,53793
20191219,152.8,78223
20191220,154,95949
20191223,161.8,73110
20191227,164,40999
20191230,168,60605
20200102,169,59930
20200103,168.4,43295
20200107,171.4,93105
20200108,170.6,35667
20200109,173.8,80722
20200110,174.8,45385
20200113,180.6,65908
20200114,180,71637
20200115,181.8,38506
20200116,182.4,34277
20200117,186,66168
20200120,196.4,126688
20200121,198,116643
20200122,190.4,81634
20200123,192.4,109818
20200124,192.4,24284
20200127,189.8,58230
20200128,187.2,18826
20200129,185.8,22813
20200130,180,69417
20200131,169,116662
20200203,179,221392
20200204,188.6,90912
20200205,195,61961
20200206,193.6,43932
20200207,195.6,53902
20200210,196.6,44990
20200211,196,206104
20200212,202,271968
20200213,203,126465
20200214,204.5,33839
20200217,204,50867
20200218,207,125927
20200219,215,77129
20200220,222,91681
20200221,220,58322
20200224,208,130097
20200225,205,141329
20200226,205,206761
20200227,198.8,116455
20200228,187,285754
20200302,188.6,99823
20200303,192.8,92918
20200304,193.4,52789
20200305,188,57626
20200306,186.2,113878
20200309,177.4,122338
20200310,180,123541
20200311,182.8,114613
20200312,173,506192
20200313,167,378034
20200316,143.6,686914
20200317,136,865250
20200318,131.4,242551
20200319,145,293143
20200320,139.4,222135
20200323,134,229317
20200324,146.4,293416
20200325,157,247352
20200326,169.8,129662
20200327,155,222509
20200330,163,96102
20200331,164,163808
20200401,164,102650
20200402,168.8,145492
20200403,170.6,90999
20200406,179.4,124568
20200407,185.2,182083
20200408,186,87324
20200409,192,74115
20200414,195,156064
20200415,186,130183
20200416,183,77903
20200417,187.2,118144
20200420,194.8,97978
20200421,198.4,94568
20200422,203,137921
20200423,209.5,114057
20200424,206,77083
20200427,193.4,101718
20200428,208,248907
20200429,214.5,192371
20200430,224,185737
20200504,207.5,427417
20200505,218.5,173703
20200506,217,53808
20200507,222,102885
20200508,218,18846
20200511,220,70312
20200512,227,77040
20200513,225.5,131563
20200514,221,66716
20200515,214,146655
20200518,228,106085
20200519,232.5,87054
20200520,246.5,53910
20200522,262,170692
20200525,253,212523
20200526,249,150185
20200527,235,137516
20200528,234,192631
20200529,260,392546
20200601,261,98038
20200602,265,54580
20200603,272,93527
20200604,280,193751
20200605,280,214690
20200608,275,208688
20200609,280,80620
20200610,278,57740
20200611,272,100712
20200612,265,69956
20200615,265,143623
20200616,270,126290
20200617,268,51858
20200618,266,39722
20200622,261,68011
20200623,250,128940
20200624,240,97965
20200625,240,58488
20200626,245,73787
20200629,252,350287
20200630,255,45179
20200701,254.5,69746
20200702,265,76172
20200703,264,46882
20200706,268,39606
20200707,270,41957
20200708,260.5,42637
20200709,267,27985
20200710,260.5,22076
20200713,263,41555
20200714,256.5,26452
20200715,257,49239
20200716,254,14221
20200717,260,32256
20200720,261.5,25590
20200721,259.5,24695
20200722,260,24359
20200723,265,30960
20200724,260,19810
20200727,258.5,194767
20200728,248.5,89227
