Date,Close,Turnover volume
20191017,87.4,1017008
20191018,84.9,255174
20191021,83.4,135736
20191022,82.7,122304
20191023,81.5,243909
20191024,82.6,135026
20191025,83.3,69224
20191028,84.1,96270
20191029,84,127326
20191030,81.7,166150
20191031,82.3,75040
20191101,84.6,37772
20191104,84.9,192268
20191105,84.1,61105
20191106,85.6,136186
20191107,84.9,162772
20191108,85.1,195252
20191111,84.9,67683
20191112,86.9,241960
20191113,85.4,103452
20191114,86.2,288459
20191115,86.3,121156
20191118,84.6,65681
20191119,84.8,60070
20191120,84.3,48340
20191121,84.5,97406
20191122,84.5,46676
20191125,84.2,87068
20191126,83.5,222291
20191127,84.8,124402
20191128,91.5,694325
20191129,93.2,416379
20191202,94.9,222660
20191203,93,193660
20191204,93.8,116705
20191205,93.7,126856
20191206,94,95255
20191209,94.2,115771
20191210,93,67837
20191211,93.5,120935
20191212,94.3,140872
20191213,95.8,163550
20191216,97.1,107724
20191217,96.9,141272
20191218,93.8,301742
20191219,94.2,154271
20191220,93.6,163131
20191223,95.5,159580
20191227,96.2,72834
20191230,97.8,139840
20200102,99,176868
20200103,99.2,115424
20200107,100,219650
20200108,103,332050
20200109,106.2,393376
20200110,107,186943
20200113,104.4,138103
20200114,104.2,122351
20200115,103.8,213422
20200116,105.6,122032
20200117,104.4,290810
20200120,106.6,233141
20200121,107.2,509941
20200122,100.8,957204
20200123,95.9,464584
20200124,95.9,314243
20200127,93.3,288113
20200128,93,205810
20200129,92.8,227639
20200130,92.4,209938
20200131,94.4,348019
20200203,94.6,266206
20200204,97.4,251730
20200205,98.85,271102
20200206,98.8,211002
20200207,98.5,187886
20200210,99.6,211351
20200211,101,154372
20200212,103.4,203561
20200213,106,301933
20200214,104,149800
20200217,104.4,104281
20200218,104.2,114822
20200219,104.6,162365
20200220,109,401753
20200221,106.2,171401
20200224,99.8,429865
20200225,99.1,298846
20200226,101,368879
20200227,97.8,317285
20200228,95.1,451370
20200302,96.2,348182
20200303,98.2,276988
20200304,97.9,220980
20200305,97.6,152221
20200306,97.6,354887
20200309,92.1,428990
20200310,91.4,408382
20200311,91.4,308112
20200312,79,517080
20200313,78.6,604444
20200316,72.3,706670
20200317,74.1,512643
20200318,71.1,330197
20200319,73.1,416471
20200320,75.1,404909
20200323,71.7,311917
20200324,75,322379
20200325,77.6,591060
20200326,78.2,203850
20200327,80,839348
20200330,80.9,243453
20200331,82.8,280752
20200401,83.35,247115
20200402,81.85,194336
20200403,93,618422
20200406,93.85,370367
20200407,94.45,295326
20200408,96.9,226549
20200409,98.25,121306
20200414,97.75,301770
20200415,95.5,251705
20200416,95.7,256679
20200417,102,516375
20200420,105,389208
20200421,106.3,1326094
20200422,106.8,460675
20200423,114.4,810147
20200424,112.7,294698
20200427,113.3,699203
20200428,115.6,421146
20200429,118.8,548573
20200430,118.6,517372
20200504,115.2,332084
20200505,120.1,563222
20200506,118.7,412101
20200507,124.5,299218
20200508,127,403064
20200511,130,731953
20200512,132.9,733942
20200513,132.5,327690
20200514,131.7,2231287
20200515,131,439180
20200518,134.3,623988
20200519,135.5,447103
20200520,134.6,178711
20200522,133.8,370444
20200525,135.9,466965
20200526,138.8,331612
20200527,140.9,416070
20200528,135.2,643414
20200529,138.2,782304
20200601,143.5,259487
20200602,145.2,445147
20200603,146,614661
20200604,143.4,366110
20200605,144.4,418450
20200608,136.9,633760
20200609,137.3,510053
20200610,135.1,395706
20200611,131.4,451933
20200612,130.4,413748
20200615,132.1,301472
20200616,134.2,344543
20200617,133.8,201252
20200618,133.2,223419
20200622,131.2,180104
20200623,132.6,168564
20200624,129.1,143139
20200625,133.5,238589
20200626,133.5,192050
20200629,131.7,173308
20200630,132.3,191481
20200701,133.4,214778
20200702,138.1,272407
20200703,141.6,340782
20200706,148.7,386309
20200707,154,434544
20200708,155.8,259956
20200709,150.1,416427
20200710,150.6,262076
20200713,155.1,329914
20200714,174.5,1424408
20200715,176.1,1174059
20200716,178.9,874454
20200717,178.8,348262
20200720,181.7,253127
20200721,174.8,382854
20200722,177.2,154947
20200723,176.5,202296
20200724,173.2,221190
20200727,174.9,329094
20200728,173.6,175271
