Date,Close,Turnover volume
20161129,53.4,35929
20161130,52.8,28860
20161201,51.1,67183
20161202,50.5,120978
20161205,50.1,42436
20161206,50.6,33370
20161207,51.4,77830
20161208,50.9,47249
20161209,51.1,32684
20161212,50.5,36166
20161213,51.3,41235
20161214,49.5,67733
20161215,49.6,63778
20161216,50.3,90659
20161219,50.2,40535
20161220,49.9,38068
20161221,51.2,75290
20161222,50.3,41372
20161223,50.7,21744
20161227,50.5,25861
20161228,50.8,38294
20161229,51.7,42116
20161230,51.9,19141
20170102,51.7,68313
20170103,52.3,42203
20170104,52.7,60632
20170105,53.6,26542
20170109,57.8,299440
20170110,57.8,177706
20170111,58,133797
20170112,57.2,34548
20170113,58,64621
20170116,56.3,108145
20170117,55.8,62040
20170118,57,31773
20170119,55.8,43946
20170120,54.8,123990
20170123,53.2,52386
20170124,54.5,36082
20170125,54,54651
20170126,57.4,200598
20170127,57.3,103133
20170130,56.7,38689
20170131,56.2,39903
20170201,57.9,51591
20170202,57.9,36498
20170203,58.2,45952
20170206,57.5,56345
20170207,57.5,58051
20170208,57.9,31150
20170209,58.1,21114
20170210,60,127536
20170213,61.8,151904
20170214,62.6,149044
20170215,62.2,145770
20170216,61.5,234173
20170217,63.6,269863
20170220,65.7,179328
20170221,66,94370
20170222,67.4,154593
20170223,66.7,91555
20170224,66.4,137355
20170227,68.1,75985
20170228,67.5,76291
20170301,67.2,58956
20170302,67,46739
20170303,67.3,55317
20170306,69.2,165480
20170307,70.4,121158
20170308,69,90354
20170309,68.4,74923
20170310,68.1,78794
20170313,68.2,79753
20170314,67.6,63165
20170315,66.8,29238
20170316,65.9,40451
20170317,66.2,58086
20170320,65.8,32840
20170321,63.7,115569
20170322,64.3,72908
20170323,65.4,82289
20170324,65.6,39393
20170327,63.9,46128
20170328,63.8,86731
20170329,64.8,32647
20170330,63.7,41464
20170331,65.4,37674
20170403,65,37732
20170404,65.4,34537
20170405,66,34945
20170406,65.4,21442
20170407,65.7,18012
20170410,65,20095
20170411,64.7,23053
20170412,65.6,27767
20170413,66.6,16868
20170418,67,71404
20170419,68,51404
20170420,72.5,214342
20170421,76.7,241180
20170424,77,221273
20170425,76,97990
20170426,77,83586
20170427,75.8,40354
20170428,78.2,68295
20170502,77.8,85245
20170503,77.9,29433
20170504,79,22210
20170505,78.1,28227
20170508,78.4,29715
20170509,80,64094
20170510,79.8,46883
20170511,80,28242
20170512,80.9,78628
20170515,80,26354
20170516,80,26637
20170517,78,26766
20170518,75.8,93365
20170519,78.4,40979
20170522,79.1,26099
20170523,78.5,28822
20170524,79,44469
20170526,79.9,38258
20170529,80.2,14731
20170530,81.8,39359
20170531,81.8,87185
20170601,82.6,49986
20170602,83.9,81036
20170605,86.8,68172
20170607,88.1,75487
20170608,87.24,42099
20170609,85.8,82431
20170612,82.12,76854
20170613,85.8,50714
20170614,88.78,66119
20170615,84.4,145864
20170616,88.5,128697
20170619,88,50911
20170620,86.68,90396
20170621,87.94,85039
20170622,86.4,30234
20170626,85.62,38034
20170627,87,100296
20170628,87.7,118908
20170629,87.4,56996
20170630,88.08,39650
20170703,88.22,19499
20170704,88,51736
20170705,88.3,27409
20170706,87.14,47185
20170707,89,72941
20170710,88.72,24420
20170711,88.7,38371
20170712,88.7,33140
20170713,91.2,93444
20170714,94,113532
20170717,93.2,50069
20170718,91.8,56297
20170719,92.3,55657
20170720,95.62,201406
20170721,97.6,370856
20170724,99.6,129995
20170725,101.3,96677
20170726,102,63827
20170727,102.8,62327
20170728,100.1,90274
20170731,99.78,70290
20170801,102.3,75804
20170802,103.4,86339
20170803,104.4,75853
20170804,105.5,48131
20170807,104,82423
20170808,105,95023
20170809,103,42575
20170810,101.8,49841
20170811,98.36,201506
20170814,100.2,71493
20170815,99.76,52345
20170816,100,46727
20170817,98.92,61294
20170818,99.18,91682
20170821,95.88,112539
20170822,97.5,81955
20170823,96.86,34781
20170824,96.42,35786
20170825,97.4,91977
20170828,96.56,24485
20170829,94.82,53199
20170830,95.7,33350
20170831,96.26,114776
20170901,96.9,40573
20170904,97.18,61944
20170905,95.4,57131
20170906,95.14,41662
20170907,96.2,38131
20170908,96.28,31837
20170911,97,34345
20170912,96.6,33835
20170913,97.04,43419
20170914,97.48,35208
20170915,96.66,63793
20170918,99.8,68038
20170919,98.2,41637
20170920,97.88,114889
20170921,97.92,29846
20170922,101.3,118311
20170925,100.5,94419
20170926,98.58,74992
20170927,99.4,42030
20170928,100.4,49204
20170929,103.8,101177
20171002,106.2,106600
20171003,104.8,113591
20171004,102.9,88395
20171005,105.2,75478
20171006,104,74922
20171009,104.2,62466
20171010,106.9,141530
20171011,107.2,129134
20171012,108.4,80375
20171013,109.3,92186
20171016,106.8,185593
20171017,107.4,112261
20171018,106.4,36600
20171019,102.9,147358
20171020,104.4,93216
20171023,105,80483
20171024,104.7,86528
20171025,110,552081
20171026,118.9,331331
20171027,119.4,108015
20171030,119.4,57715
20171031,120.1,64541
20171101,120,74679
20171102,120.5,107244
20171103,121.3,54586
20171106,123.4,89859
20171107,124,158886
20171108,121,138415
20171109,119.8,59717
20171110,120.8,65091
20171113,119.3,82298
20171114,120,72524
20171115,116.8,124363
20171116,119.1,120301
20171117,120.4,49311
20171120,121.1,50770
20171121,110.4,2685899
20171122,109.7,193873
20171123,114,201433
20171124,114.1,144612
20171127,114,97855
20171128,114,158515
20171129,113.4,149601
20171130,110.6,571457
20171201,111.5,110072
20171204,112.7,79906
20171205,109.6,141380
20171206,110.5,126836
20171207,111.4,90905
20171208,111.8,76762
20171211,111.9,100339
20171212,113.4,75174
20171213,116.8,181965
20171214,117.2,141708
20171215,115.8,75157
20171218,117,41108
20171219,118.3,81907
20171220,117.2,43237
20171221,117.2,47063
20171222,118,53443
20171227,116.8,51923
20171228,116,37964
20171229,116.1,38914
20180102,113.8,80157
20180103,115.4,67912
20180104,117.6,99040
20180105,116.8,36029
20180108,117.1,122434
20180109,120.2,115291
20180110,121.7,85975
20180111,120.3,132103
20180112,125.3,137492
20180115,125.4,92123
20180116,125.4,201084
20180117,122.2,208180
20180118,124.4,142415
20180119,128.3,131753
20180122,125.2,109754
20180123,124.8,55750
20180124,128.6,214236
20180125,125.4,140255
20180126,125.7,52475
20180129,122.6,117816
20180130,120.7,111109
20180131,122.3,63564
20180201,123.8,56472
20180202,119,145623
20180205,119.7,184722
20180206,119.7,231513
20180207,124.3,223509
20180208,119.8,133428
20180209,119.1,129485
20180212,121.5,77106
20180213,122,100792
20180214,124.4,131789
20180215,111.5,1151743
20180216,116,478145
20180219,113.3,298013
20180220,115.8,271590
20180221,115.3,189472
20180222,114.6,127775
20180223,114.2,119935
20180226,111.4,226208
20180227,111.4,239504
20180228,110.7,73490
20180301,112.9,213584
20180302,110.8,173169
20180305,112.4,104861
20180306,113,267156
20180307,112.3,135056
20180308,114.8,135075
20180309,115,170031
20180312,115,91753
20180313,116,147900
20180314,116,185674
20180315,113.4,174085
20180316,111.3,818405
20180319,110.2,390805
20180320,111.9,128426
20180321,111.9,86062
20180322,108.6,186688
20180323,110.5,271121
20180326,109.4,302861
20180327,109,294269
20180328,108.6,265954
20180329,91.48,1409409
20180403,92.56,638620
20180404,90.08,359259
20180405,91.28,244080
20180406,90.36,135074
20180409,88.72,352173
20180410,88.8,177873
20180411,90.32,235036
20180412,94.12,350892
20180413,92.72,212063
20180416,91.68,127370
20180417,92.8,171160
20180418,92.52,101018
20180419,117.9,1674637
20180420,114.1,797698
20180423,112.3,166174
20180424,109.4,234052
20180425,106.9,211352
20180426,110.5,120285
20180427,109.8,127365
20180430,110.4,34470
20180502,107.2,216498
20180503,106.6,101001
20180504,105.5,106849
20180507,106.5,82187
20180508,106.9,97388
20180509,106.3,27286
20180511,106.1,88143
20180514,105.1,155044
20180515,105.8,191101
20180516,106.6,76808
20180517,107.8,71583
20180518,107.7,60239
20180521,108.3,53119
20180522,105.4,53000
20180523,105.8,72207
20180524,107.8,93725
20180525,107.5,58552
20180528,106.4,30114
20180529,110.1,174375
20180530,112,288348
20180531,111.9,179197
20180604,111.8,89700
20180605,113,82632
20180607,110.8,74839
20180608,113,143795
20180611,111.9,52190
20180612,110.6,39095
20180613,112,37959
20180614,113.1,48213
20180615,109.9,158779
20180618,109.4,39661
20180619,108.7,56864
20180620,108.7,50297
20180621,109.5,98887
20180625,106.5,72903
20180626,107.6,103192
20180627,108.5,62244
20180628,108.3,71986
20180629,111.4,192333
20180702,112.5,161912
20180703,112.4,112854
20180704,113.1,136506
20180705,113.2,136720
20180706,111.6,52613
20180709,112.1,38141
20180710,115.8,83786
20180711,116.1,65512
20180712,117.3,47517
20180713,117.6,115808
20180716,116.4,101865
20180717,118.8,220234
20180718,132.2,992553
20180719,137,385507
20180720,138.4,242389
20180723,143.5,321613
20180724,144.8,220633
20180725,143,165236
20180726,140.9,171854
20180727,142.2,79113
20180730,141.6,41225
20180731,141.8,67951
20180801,136.9,137879
20180802,137,101858
20180803,135.2,71320
20180806,133.7,93615
20180807,130.3,151065
20180808,131.7,162983
20180809,133.2,95233
20180810,133.7,161222
20180813,134.8,99173
20180814,135,141631
20180815,134.3,89655
20180816,135.2,71590
20180817,137.7,92732
20180820,139.4,104237
20180821,134.4,167659
20180822,137,69430
20180823,139,87158
20180824,139,44849
20180827,140.6,95469
20180828,140.3,113823
20180829,139.3,95035
20180830,140.8,257980
20180831,140.1,60683
20180903,139,60948
20180904,135.4,157121
20180905,131.2,131549
20180906,130.7,131291
20180907,131.3,59731
20180910,131.1,52523
20180911,130.8,55544
20180912,129.4,47207
20180913,131.3,96092
20180914,134.9,79103
20180917,131.7,69579
20180918,131.8,47189
20180919,131.3,42443
20180920,130.4,74063
20180921,130,186067
20180924,129.8,46544
20180925,128.8,37077
20180926,126.3,82764
20180927,122.8,99139
20180928,126.7,100436
20181001,127.5,95170
20181002,124.3,81928
20181003,126.5,52416
20181004,126,121146
20181005,125.1,46237
20181008,121.7,184276
20181009,122.3,115685
20181010,117.7,97432
20181011,117.6,151758
20181012,117.3,143690
20181015,116.2,106348
20181016,119,69072
20181017,117.2,109345
20181018,116.3,78064
20181019,117.2,61269
20181022,119.1,78682
20181023,115.2,215127
20181024,113.8,1051153
20181025,120.4,276791
20181026,131.7,357245
20181029,131.6,158703
20181030,135.3,98414
20181031,137.7,139904
20181101,134.3,111879
20181102,135.3,63594
20181105,131.6,63463
20181106,129.9,61076
20181107,127.7,72644
20181108,127.6,53914
20181109,125.4,63746
20181112,121.6,86075
20181113,118.9,87866
20181114,120.4,89293
20181115,116.4,64378
20181116,118.5,52789
20181119,115.8,54080
20181120,112.6,94250
20181121,113.9,110650
20181122,114.9,71307
20181123,114.6,30677
20181126,113.3,39369
20181127,112,56737
20181128,110.2,42836
20181129,110.2,82026
20181130,108.8,65425
20181203,110.5,69779
20181204,111.8,80093
20181205,108.4,48859
20181206,103.6,131913
20181207,105.3,73660
20181210,104.1,62725
20181211,103.5,54316
20181212,106.6,54022
20181213,104.5,43957
20181214,103.3,88589
20181217,102,88412
20181218,102,151762
20181219,102.8,66291
20181220,102,72535
20181221,102.4,85012
20181227,100.7,59431
20181228,101.9,63184
20190102,104.2,71181
20190103,102.9,61394
20190104,107.5,45315
20190107,109.7,66459
20190108,110.1,51397
20190109,111.5,88460
20190110,114.3,74167
20190111,112.8,45853
20190114,114.3,66086
20190115,110.3,280723
20190116,115.6,101836
20190117,115.1,56831
20190118,116.8,45864
20190121,115.3,38141
20190122,111.6,50025
20190123,110.8,40926
20190124,111,54477
20190125,110.3,49164
20190128,108.8,63764
20190129,112.7,84407
20190130,111.4,48545
20190131,108.4,83287
20190201,108.6,52980
20190204,113.2,53094
20190205,115.4,46055
20190206,118.4,84133
20190207,117.2,84931
20190208,118.2,51514
20190211,119.3,62259
20190212,118.2,85672
20190213,120.1,68882
20190214,128.4,691755
20190215,136.2,282426
20190218,134.4,163517
20190219,135.2,114524
20190220,135.7,54011
20190221,138,117572
20190222,139.1,119216
20190225,137.9,55803
20190226,139.8,102970
20190227,140,50262
20190228,137.9,89039
20190301,140.6,100398
20190304,144,179008
20190305,146.8,135058
20190306,147.5,129393
20190307,142.3,143079
20190308,140,111093
20190311,142.3,54792
20190312,141.5,64069
20190313,138.4,153563
20190314,137.6,51493
20190315,138.2,80182
20190318,139.9,63911
20190319,142.7,55402
20190320,140.4,86879
20190321,141.5,81994
20190322,139.9,50141
20190325,142.6,86126
20190326,142.3,78756
20190327,143.9,87066
20190328,144.9,62061
20190329,146.5,77754
20190401,145.92,96564
20190402,146.72,98970
20190403,151.64,103634
20190404,147.56,133266
20190405,149.4,101154
20190408,150,65575
20190409,147.6,70624
20190410,149.88,94453
20190411,152.6,82422
20190412,155.8,98387
20190415,149.36,176063
20190416,151.4,127035
20190417,152.2,50226
20190418,153.28,38852
20190423,152.72,80734
20190424,153.12,100750
20190425,177.24,543851
20190426,192,414162
20190429,189,200852
20190430,194.8,106941
20190502,188.12,144715
20190503,190.84,119639
20190506,190.6,52385
20190507,185.2,93780
20190508,184.6,106249
20190509,181.72,93522
20190510,182.6,117341
20190513,177.68,76459
20190514,180.68,110573
20190515,179.52,82663
20190516,182.84,59434
20190517,180.56,39429
20190520,179.8,80537
20190521,186.52,85196
20190522,184.68,47930
20190523,182.5,225093
20190524,185.58,261120
20190527,183.4,115609
20190528,184.6,213867
20190529,181.6,107680
20190531,180.6,1654926
20190603,182,222224
20190604,187.8,257656
20190605,186.6,185555
20190607,190.2,360187
20190610,188.8,167728
20190611,189.2,289234
20190612,186.2,296156
20190613,184.6,245440
20190614,184,216355
20190617,182.6,180627
20190618,182.4,303571
20190619,179,219791
20190620,175.2,667083
20190624,176.4,299854
20190625,179.4,283326
20190626,183.6,286400
20190627,184,352201
20190628,183.8,179834
20190701,188.4,225880
20190702,189.4,172280
20190703,192,374283
20190704,192.6,121745
20190705,192.8,111682
20190708,194,134394
20190709,194,145564
20190710,197,213131
20190711,189.8,348930
20190712,190.8,201558
20190715,193.2,230969
20190716,193,277611
20190717,193.8,260146
20190718,196.6,350418
20190719,220.5,1744317
20190722,225,688651
20190723,226.5,533092
20190724,225,412990
20190725,216,454711
20190726,217,276591
20190729,216.5,149828
20190730,212,376916
20190731,211,414480
20190801,210,382946
20190802,205,521672
20190805,195.8,464246
20190806,190.4,662659
20190807,185,710205
20190808,183,1145143
20190809,181.6,578236
20190812,178.4,493684
20190813,180.8,492503
20190814,173.6,365769
20190815,170,533598
20190816,172.4,525080
20190819,177.2,481684
20190820,177.4,392277
20190821,178.6,352488
20190822,178.2,523163
20190823,178,605006
20190826,181,316786
20190827,182,351089
20190828,182.6,279439
20190829,184.8,230102
20190830,184.2,283751
20190902,187.6,288437
20190903,188.6,254308
20190904,192,263120
20190905,205,664073
20190906,203.5,342362
20190909,195.6,249633
20190910,195.6,311375
20190911,193.2,270276
20190912,190,276466
20190913,194.6,238395
20190916,193.2,200709
20190917,193.4,132329
20190918,201.5,946744
20190919,198.2,254104
20190920,200,250374
20190923,195,294671
20190924,197,281375
20190925,195.4,218816
20190926,196.2,164529
20190927,196.4,116644
20190930,193.6,179124
20191001,191.6,193231
20191002,189,193558
20191003,189.6,236265
20191004,188.2,257098
20191007,193.4,177192
20191008,199.4,371824
20191009,200.5,207647
20191010,202.5,299349
20191011,203,176056
20191014,202,258838
20191015,205.5,190580
20191016,206,139881
20191017,209.5,214501
20191018,208,406085
20191021,207,328841
20191022,216,647218
20191023,211.5,557441
20191024,229,1928685
20191025,235.5,659396
20191028,229.5,536759
20191029,227.5,605159
20191030,229,230025
20191031,230.5,257133
20191101,237,186604
20191104,236,679467
20191105,233,353564
20191106,236,176147
20191107,233.5,153485
20191108,234,207998
20191111,239.5,294894
20191112,242,287369
20191113,240.5,175674
20191114,246,238298
20191115,247,346378
20191118,248,297586
20191119,249.5,264767
20191120,246.5,216324
20191121,247,173558
20191122,251,265016
20191125,253.5,215404
20191126,258,279891
20191127,254,272743
20191128,253,111609
20191129,253,204539
20191202,252.5,144805
20191203,246.5,502974
20191204,253.5,219763
20191205,258,357390
20191206,257.5,190776
20191209,258.5,203686
20191210,257.5,592371
20191211,265,688572
20191212,267,223417
20191213,272,310968
20191216,275,232876
20191217,276.5,305296
20191218,278,277412
20191219,285,311275
20191220,285,917754
20191223,285.5,198289
20191227,284.5,381847
20191230,282,376963
20200102,289.5,338087
20200103,289,278479
20200107,287,322684
20200108,292.5,475503
20200109,292.5,274256
20200110,311,751941
20200113,306,664420
20200114,306.5,564547
20200115,312.5,385218
20200116,310,329116
20200117,309.5,478051
20200120,312,219460
20200121,310,281541
20200122,318,406420
20200123,311,322423
20200124,318.5,360105
20200127,313.5,374295
20200128,305,751431
20200129,303,257146
20200130,298.5,212407
20200131,298,381826
20200203,300.5,354165
20200204,308.5,620689
20200205,310.5,392529
20200206,307.5,355818
20200207,303.5,263997
20200210,314.5,359087
20200211,329.5,572576
20200212,378,2248407
20200213,388.5,1064005
20200214,388.5,567853
20200217,400.5,595009
20200218,404.5,594048
20200219,416,817382
20200220,418.5,579549
20200221,423,534049
20200224,407,809407
20200225,396.5,790807
20200226,396,1183455
20200227,362.5,1432931
20200228,351,1419891
20200302,364,1328549
20200303,375,1162213
20200304,382,1010732
20200305,372,1088157
20200306,372,876748
20200309,363,1110178
20200310,352,1156988
20200311,343,1090863
20200312,320,1939880
20200313,327.5,2214372
20200316,328,2237945
20200317,326.5,1614228
20200318,294.5,1914918
20200319,278.5,2354818
20200320,333.5,1895765
20200323,307.5,1511226
20200324,313,2459466
20200325,298,1839901
20200326,304.5,1339261
20200327,300.5,1089122
20200330,334,1068468
20200331,338,1090766
20200401,338.3,631684
20200402,325,620629
20200403,338.1,548866
20200406,360.6,921179
20200407,381.3,992996
20200408,409.6,855862
20200409,424,601025
20200414,458.7,1288629
20200415,453.8,1252776
20200416,458.2,836031
20200417,481.9,899296
20200420,470,956341
20200421,475.9,667889
20200422,478.1,968965
20200423,480.8,1802077
20200424,455,967605
20200427,469.2,840042
20200428,454.6,732386
20200429,436.5,1151309
20200430,444.9,640233
20200504,449.6,752404
20200505,453.6,571283
20200506,465.1,903092
20200507,479.7,806749
20200508,495,589408
20200511,508,868556
20200512,497.9,889820
20200513,497.6,668046
20200514,485,674392
20200515,492,643814
20200518,504.6,575720
20200519,530.2,1417547
20200520,527.2,510920
20200522,537.4,706438
20200525,552,722557
20200526,565.4,930945
20200527,539,1278412
20200528,561.6,1437521
20200529,555.8,8725458
20200601,572.4,937600
20200602,590.2,1333688
20200603,600.6,1175073
20200604,591,1199358
20200605,593.2,644533
20200608,577,582029
20200609,565.2,969462
20200610,572.4,680459
20200611,562.4,790999
20200612,541.6,1096687
20200615,545,750935
20200616,555,569515
20200617,556.6,558890
20200618,588.4,1090129
20200622,597.8,585006
20200623,612,609259
20200624,576,4846644
20200625,565.6,1668313
20200626,577.6,1293580
20200629,559.6,1046856
20200630,555.6,1338300
20200701,610,2517874
20200702,630.8,1848458
20200703,659.2,1296930
20200706,664,942301
20200707,677.8,705839
20200708,661,732182
20200709,669.4,766958
20200710,662.2,588072
20200713,689.6,1040788
20200714,680.2,735344
20200715,670,807598
20200716,668.2,816403
20200717,684,1319403
20200720,695,625756
20200721,631,3286113
20200722,643.6,1563929
20200723,645,1029121
20200724,603,2170513
20200727,592,1299382
20200728,580,1629507
