Date,Close,Turnover volume
20160805,144.9,335468
20160808,144,159122
20160809,145,123127
20160810,144.7,160636
20160811,145.4,177335
20160812,146.5,139297
20160815,146.4,111777
20160816,144.8,97418
20160817,143.6,103725
20160818,145.5,356585
20160819,144.1,153100
20160822,143.4,179236
20160823,148.8,416814
20160824,148.8,225740
20160825,149.7,165509
20160826,149.3,143238
20160829,149.6,131959
20160830,148.6,130253
20160831,148.9,275628
20160901,148.9,202392
20160902,151.2,499696
20160905,150.4,176511
20160906,150.4,147186
20160907,151.1,128276
20160908,149.5,157249
20160909,146.5,264569
20160912,145.8,309733
20160913,145,162801
20160914,145.5,175290
20160915,148.4,331386
20160916,147.7,382766
20160919,148.2,156407
20160920,148.7,213566
20160921,146.8,171786
20160922,151.4,327437
20160923,151.5,221953
20160926,149.6,142139
20160927,150.3,134155
20160928,150.6,107042
20160929,148.6,179000
20160930,148.6,255965
20161003,148.3,192274
20161004,146.5,369251
20161005,144.5,270742
20161006,139.5,423487
20161007,137.8,450265
20161010,138.2,285090
20161011,136.9,316096
20161012,136.2,456373
20161013,138.5,307705
20161014,139.4,229314
20161017,137.8,229522
20161018,140.1,263600
20161019,140.3,199975
20161020,141.4,216006
20161021,141.5,114983
20161024,144,279572
20161025,143.8,269889
20161026,141.6,177266
20161027,139.8,241491
20161028,139.8,255284
20161031,139.8,245842
20161101,137.6,199732
20161102,137,247960
20161103,136.8,265791
20161104,135.7,146244
20161107,136.4,187056
20161108,137.2,256326
20161109,134.5,259104
20161110,131.8,473417
20161111,130.8,637069
20161114,128.2,335708
20161115,130.8,447799
20161116,129.5,166200
20161117,131.8,262741
20161118,133.2,221353
20161121,133.3,223032
20161122,133.8,209759
20161123,136.9,397955
20161124,137,227689
20161125,138.6,212312
20161128,139.1,384643
20161129,139.9,265460
20161130,140.4,552161
20161201,137.6,364488
20161202,135.8,396179
20161205,135.9,226876
20161206,136,275301
20161207,135.8,207757
20161208,135.7,286023
20161209,137.9,297698
20161212,136.3,300715
20161213,138.8,248421
20161214,138.9,430977
20161215,138.3,313416
20161216,138.6,390959
20161219,141.6,445983
20161220,140.1,158214
20161221,140.1,220487
20161222,138.7,162335
20161223,139.4,216362
20161227,141.7,110664
20161228,141.1,140350
20161229,142.1,127736
20161230,143.9,84834
20170102,144.6,48624
20170103,140.3,362938
20170104,140.7,214804
20170105,140.5,136844
20170109,138.5,353280
20170110,139.2,238168
20170111,138.9,165591
20170112,136.9,300132
20170113,136.9,128171
20170116,136.9,98039
20170117,136.6,164577
20170118,136.5,197026
20170119,136.3,160252
20170120,136.5,157260
20170123,136.8,289394
20170124,137,165316
20170125,138.4,357859
20170126,138.9,180948
20170127,138.6,131109
20170130,138.2,132643
20170131,139.4,223012
20170201,141.4,180831
20170202,141.9,305896
20170203,141.7,204373
20170206,141.5,161601
20170207,142.8,160940
20170208,145.1,171318
20170209,144.8,533325
20170210,144.5,189834
20170213,142.9,182127
20170214,144.1,134991
20170215,145.9,122611
20170216,144.8,221078
20170217,144.8,412669
20170220,144.1,239125
20170221,143.1,213837
20170222,143.3,298591
20170223,143.2,192577
20170224,142.9,283768
20170227,140.4,229469
20170228,140.1,291530
20170301,138.1,387983
20170302,137.5,288660
20170303,137,168901
20170306,137,295817
20170307,134.8,187222
20170308,134.3,317042
20170309,134,390069
20170310,135,317920
20170313,135,341214
20170314,135.1,315733
20170315,134.1,171189
20170316,135.3,517144
20170317,136.2,270529
20170320,136.2,239423
20170321,135.1,186248
20170322,133.2,214846
20170323,134.4,205226
20170324,131.1,247188
20170327,130.3,224646
20170328,130.7,214906
20170329,132.5,184575
20170330,130.7,179073
20170331,132.8,280073
20170403,129.3,390372
20170404,129.5,369020
20170405,134.2,554542
20170406,135,329677
20170407,136.1,264376
20170410,136,175582
20170411,136.6,188143
20170412,137.9,212373
20170413,137.4,41391
20170418,139.3,297862
20170419,139.3,177917
20170420,139.4,290984
20170421,139.3,309850
20170424,139.7,325312
20170425,140.9,339810
20170426,140.8,211823
20170427,140.8,184906
20170428,138.8,260660
20170502,141.4,194408
20170503,141,199144
20170504,140.9,110802
20170505,142.3,169272
20170508,142.4,228881
20170509,143.1,248358
20170510,143.8,291396
20170511,145.1,303288
20170512,145.4,256018
20170515,145.2,175350
20170516,145.1,233958
20170517,145.5,420945
20170518,143.2,241432
20170519,144,234464
20170522,145.8,465144
20170523,144.6,296752
20170524,145.7,102136
20170526,145.9,140376
20170529,146.5,223777
20170530,148.3,250924
20170531,147.7,290628
20170601,148.4,154605
20170602,149.9,115532
20170605,150.1,158312
20170607,150.5,342000
20170608,148.3,183944
20170609,148.7,174318
20170612,147.2,97719
20170613,147.2,175819
20170614,147.1,235970
20170615,146.4,213779
20170616,147,336511
20170619,146.9,114055
20170620,146,253146
20170621,144.8,306246
20170622,143.8,141604
20170626,142.8,211733
20170627,140.4,236963
20170628,140,275324
20170629,140.5,397502
20170630,139.7,319244
20170703,139.3,112493
20170704,140.2,133721
20170705,139.8,263629
20170706,139,151895
20170707,138.1,237519
20170710,140.2,162458
20170711,138.1,136458
20170712,139.9,182714
20170713,139.7,439872
20170714,139.6,361093
20170717,139.5,91853
20170718,140.4,322960
20170719,141.1,175089
20170720,142.6,178250
20170721,141.7,247732
20170724,142.8,266872
20170725,142.7,176498
20170726,142.8,227467
20170727,143.1,363735
20170728,141.3,182849
20170731,140.6,212976
20170801,143.8,179670
20170802,143.9,150580
20170803,144.1,108120
20170804,143.5,149858
20170807,143.5,109950
20170808,143.6,110986
20170809,142,151107
20170810,140.7,105052
20170811,138.3,167586
20170814,140,156961
20170815,138.9,141971
20170816,139.7,174155
20170817,138.6,126644
20170818,136.9,208732
20170821,137.2,297568
20170822,139.6,470312
20170823,139.2,352136
20170824,138.9,259810
20170825,138.9,211033
20170828,138.7,205558
20170829,138.6,198864
20170830,139.3,244273
20170831,141.2,328600
20170901,142.3,221710
20170904,141,157638
20170905,139.6,161312
20170906,139.4,224441
20170907,140.1,203014
20170908,140.2,145122
20170911,140.7,193812
20170912,140.1,146120
20170913,139.7,174264
20170914,140.5,272889
20170915,140.2,289527
20170918,140,167234
20170919,139.6,98906
20170920,140.6,116419
20170921,139.2,136860
20170922,139.2,206883
20170925,138.6,156700
20170926,138.2,302948
20170927,136.3,315269
20170928,136.1,216030
20170929,139,640230
20171002,138.3,182368
20171003,138.9,128278
20171004,139.5,224726
20171005,139.7,177082
20171006,137.8,250308
20171009,137.8,170820
20171010,138.5,200451
20171011,138.3,317984
20171012,140.4,213483
20171013,139,231379
20171016,139.3,124354
20171017,140,268081
20171018,140.8,344513
20171019,139.7,319976
20171020,138.8,299430
20171023,138.4,217183
20171024,135.3,403020
20171025,133.6,313938
20171026,134.6,284966
20171027,134.6,218602
20171030,135.1,308407
20171031,137.8,240829
20171101,138.5,177107
20171102,138,157410
20171103,139.7,134826
20171106,138.5,1012935
20171107,138.4,337223
20171108,138.5,379856
20171109,138,315685
20171110,137.3,254760
20171113,135.6,326292
20171114,136,247962
20171115,136.8,339236
20171116,137.3,215979
20171117,135,252986
20171120,132.9,207797
20171121,134.1,175620
20171122,131.1,250354
20171123,131,213601
20171124,131.8,180390
20171127,131.9,320145
20171128,131.6,365127
20171129,131.3,193057
20171130,131.2,955028
20171201,130.2,486773
20171204,130,703988
20171205,130.7,759399
20171206,131,213433
20171207,132.8,240372
20171208,134.8,491969
20171211,134,231015
20171212,133.7,148493
20171213,134,252257
20171214,133.1,223856
20171215,134.4,409714
20171218,135,188136
20171219,134,164268
20171220,133.5,259139
20171221,131.9,146899
20171222,129.7,300469
20171227,130.5,496782
20171228,131.3,137333
20171229,131.4,85083
20180102,130.2,170352
20180103,131.6,215101
20180104,131.6,156730
20180105,133.4,157934
20180108,134.3,318378
20180109,135.6,257782
20180110,133.5,300183
20180111,133.4,324482
20180112,135.8,485086
20180115,134.2,371377
20180116,134.7,719250
20180117,135.6,337723
20180118,133.2,527062
20180119,133.6,406467
20180122,132.6,244603
20180123,133.5,178990
20180124,129.5,1763399
20180125,127.8,421190
20180126,129,169887
20180129,127,265203
20180130,125.7,258481
20180131,126.8,496494
20180201,126.2,424238
20180202,125.4,493321
20180205,121.9,285585
20180206,119.8,422550
20180207,122.6,282106
20180208,119.8,309420
20180209,119.8,210021
20180212,119.7,258007
20180213,119.1,309172
20180214,120.7,279034
20180215,120.5,518452
20180216,124.4,382252
20180219,123.9,249117
20180220,124,383178
20180221,124,274249
20180222,124.8,367431
20180223,124.2,502235
20180226,126.6,275134
20180227,125.9,276212
20180228,125.8,576765
20180301,125.1,256306
20180302,122.7,375933
20180305,123.7,297410
20180306,123.8,277819
20180307,124.4,475485
20180308,127.7,312419
20180309,127.2,459330
20180312,127.1,211055
20180313,126.9,135599
20180314,126.4,195127
20180315,127.8,253838
20180316,125.8,719137
20180319,125.3,283108
20180320,123.9,435051
20180321,123,586342
20180322,123.6,425069
20180323,119.4,346075
20180326,118.1,311993
20180327,120,1045012
20180328,121.5,268406
20180329,123.9,161480
20180403,121.6,1514301
20180404,121.2,284621
20180405,121.5,351927
20180406,121.5,230447
20180409,121.5,304900
20180410,121.3,986362
20180411,120.8,539084
20180412,121.5,398232
20180413,123.4,406109
20180416,122.9,542611
20180417,125.6,434326
20180418,125.9,199385
20180419,125.4,381821
20180420,125,478506
20180423,124.8,228751
20180424,125.4,272847
20180425,125.6,399781
20180426,126.7,290035
20180427,128.9,853502
20180430,129,205871
20180502,128.9,603992
20180503,131.3,546214
20180504,130.7,457248
20180507,130.9,252500
20180508,130.9,293325
20180509,132.3,288015
20180511,131.7,399325
20180514,130.9,253868
20180515,129.8,321351
20180516,128.5,199009
20180517,128.7,196651
20180518,128.7,155208
20180521,128.5,169524
20180522,127.7,149558
20180523,127.2,271161
20180524,128.7,344957
20180525,131.3,398434
20180528,130.1,225338
20180529,127.6,374050
20180530,127.4,195925
20180531,127.5,442091
20180601,128.4,244160
20180604,129.8,345005
20180605,130.2,372173
20180607,130,256041
20180608,131.1,201555
20180611,131.6,164385
20180612,130,173395
20180613,129.6,135071
20180614,128.9,381900
20180615,127.8,434175
20180618,127.8,237935
20180619,127.5,283870
20180620,128,349459
20180621,127,176671
20180625,127.3,244858
20180626,127.6,181222
20180627,128.2,251041
20180628,127,167342
20180629,128.3,290819
20180702,128.4,197133
20180703,128.8,213659
20180704,131.3,395429
20180705,132.2,429634
20180706,134.4,277634
20180709,135.4,292862
20180710,136.4,220486
20180711,136,115327
20180712,136.5,219956
20180713,136.5,159133
20180716,137.3,225107
20180717,135.6,188644
20180718,135.8,138992
20180719,135.6,200475
20180720,134.8,162729
20180723,134.6,143843
20180724,135.1,195335
20180725,135.5,81949
20180726,136.7,153883
20180727,136.5,131324
20180730,135.6,120122
20180731,136,169780
20180801,136.7,218853
20180802,138.2,178028
20180803,139.5,138665
20180806,138.6,156051
20180807,138.6,117432
20180808,138.9,151329
20180809,138.9,124628
20180810,138.9,103899
20180813,138.2,205275
20180814,136.3,149918
20180815,136.2,176540
20180816,138.3,113722
20180817,139,301179
20180820,140,204176
20180821,144.5,740024
20180822,143.7,847635
20180823,143.1,261401
20180824,142.3,185573
20180827,143.5,182092
20180828,144.6,579018
20180829,143.5,292742
20180830,143.5,160695
20180831,142.6,424083
20180903,141.8,233343
20180904,141.3,336673
20180905,140,666617
20180906,139.6,228814
20180907,139.4,231777
20180910,139.3,421105
20180911,138.6,492948
20180912,140.1,659345
20180913,139.3,304280
20180914,139.3,339858
20180917,141.4,308218
20180918,139.7,201784
20180919,138.9,448402
20180920,139,311307
20180921,140.3,686718
20180924,137.6,303407
20180925,136.4,246366
20180926,137.6,278669
20180927,136.5,165707
20180928,135.2,403597
20181001,136.9,233374
20181002,138.4,305036
20181003,140.4,216529
20181004,137.2,261219
20181005,134.8,518232
20181008,135.7,309787
20181009,137.4,391201
20181010,135,760512
20181011,133,326018
20181012,130.9,368578
20181015,129.4,278859
20181016,132.8,263966
20181017,134.1,379756
20181018,133.7,295381
20181019,133.2,292626
20181022,132.7,210499
20181023,129.1,262297
20181024,129.5,269252
20181025,130.8,223108
20181026,130.6,185830
20181029,131.3,157017
20181030,132.9,240443
20181031,135.3,316096
20181101,134.3,335366
20181102,135.1,136062
20181105,135.4,214310
20181106,136.1,223042
20181107,139,322404
20181108,140,297498
20181109,141.1,539612
20181112,138.7,563199
20181113,137.1,306477
20181114,138.2,221081
20181115,137.4,361106
20181116,138.6,186458
20181119,136.4,118878
20181120,129.5,743768
20181121,131.9,517134
20181122,129.8,418887
20181123,130.1,269996
20181126,132.2,123616
20181127,132,150263
20181128,133.3,262655
20181129,135.2,262818
20181130,137.4,526538
20181203,136.7,310409
20181204,134.6,421027
20181205,134.6,155743
20181206,135.5,352903
20181207,136.7,338635
20181210,135.5,224078
20181211,136.5,183959
20181212,138.6,156003
20181213,139,186907
20181214,138.8,164784
20181217,138.1,250238
20181218,139,472366
20181219,139.3,193225
20181220,137.3,205604
20181221,135.3,499450
20181227,133.6,246311
20181228,136.9,233015
20190102,136.9,127834
20190103,136.7,173408
20190104,139.6,190760
20190107,140.7,217584
20190108,143.2,299257
20190109,142.3,231204
20190110,142.9,175987
20190111,144.1,235658
20190114,145.3,264028
20190115,144.9,151399
20190116,147.9,444341
20190117,145.2,320712
20190118,146.4,365525
20190121,145.8,319876
20190122,148.5,253608
20190123,148,198770
20190124,147.8,283533
20190125,147.6,99336
20190128,147,109995
20190129,148,190167
20190130,150.7,229429
20190131,150.2,301655
20190201,150.7,199614
20190204,152.1,255689
20190205,153.2,276468
20190206,152,385509
20190207,150,187219
20190208,149.5,205318
20190211,149.4,134132
20190212,146.5,400087
20190213,146.1,230252
20190214,149.3,350119
20190215,152.1,340431
20190218,151.7,206816
20190219,152.1,212935
20190220,151.9,143620
20190221,151.7,179492
20190222,153,213313
20190225,149.8,153578
20190226,151.2,151978
20190227,150.6,142246
20190228,149.2,286616
20190301,146.7,299238
20190304,148,248105
20190305,150.4,167173
20190306,149.1,124348
20190307,149.6,143058
20190308,150,222481
20190311,152.4,217321
20190312,156.2,327489
20190313,156.7,223816
20190314,159.2,218098
20190315,160.6,379152
20190318,159.5,159210
20190319,160.4,185981
20190320,160.4,252547
20190321,160.4,235500
20190322,156.6,230462
20190325,157.3,191609
20190326,157.5,237786
20190327,158.8,285855
20190328,160.1,171219
20190329,161.3,353420
20190401,161,249568
20190402,162,307573
20190403,162.7,225709
20190404,162.1,198355
20190405,161.1,368994
20190408,160.8,354418
20190409,160.4,196544
20190410,162.7,527159
20190411,162.4,168514
20190412,161.2,136891
20190415,162.4,172676
20190416,162.9,140685
20190417,160,156882
20190418,159.7,56761
20190423,160.5,222303
20190424,162.1,147146
20190425,162.7,172964
20190426,158.6,300812
20190429,160.3,173863
20190430,158.2,65054
20190502,158.1,186718
20190503,158.9,129402
20190506,158.6,123640
20190507,157.9,456066
20190508,157.2,338901
20190509,156.6,293523
20190510,155.9,314464
20190513,156,352247
20190514,158.3,677302
20190515,159,398119
20190516,160,375500
20190517,159.6,128649
20190520,159.6,140451
20190521,160,176579
20190522,158.6,208408
20190523,157,196540
20190524,158,202759
20190527,157.7,125075
20190528,156.2,559274
20190529,156.1,666645
20190531,155.3,939250
20190603,156.3,559687
20190604,159.2,899157
20190605,162.3,463506
20190607,164.2,451437
20190610,165.7,185544
20190611,166.8,222991
20190612,167.9,263613
20190613,169.8,225935
20190614,171,231976
20190617,170.6,199210
20190618,171.1,320291
20190619,167.2,284341
20190620,164.9,387661
20190624,165.4,269330
20190625,164.9,117688
20190626,162.1,189826
20190627,159,394296
20190628,157.9,322224
20190701,160.1,284620
20190702,162.3,277227
20190703,167,211763
20190704,168.6,205020
20190705,167.5,207354
20190708,169.4,147015
20190709,169.5,128611
20190710,169.4,143088
20190711,169.4,144797
20190712,170.9,132159
20190715,171.2,84912
20190716,168.7,133681
20190717,168.7,89190
20190718,168.7,142622
20190719,169,101956
20190722,168,218383
20190723,168.3,140920
20190724,169.2,169955
20190725,170.5,185472
20190726,169,160825
20190729,171.5,143206
20190730,170.9,116770
20190731,170.5,208534
20190801,173.3,164577
20190802,173.6,250916
20190805,170,196459
20190806,171.2,246383
20190807,172.2,116805
20190808,173.2,129764
20190809,172.8,69705
20190812,173.2,168244
20190813,176.6,387690
20190814,175.5,245619
20190815,176.3,200457
20190816,177.2,158126
20190819,179.5,111068
20190820,181.5,343331
20190821,181,405123
20190822,175.9,419288
20190823,173.2,346377
20190826,172.9,281763
20190827,175.9,678800
20190828,178.3,491997
20190829,180.1,246598
20190830,181.7,393857
20190902,179.3,161583
20190903,179.8,113795
20190904,181.7,144468
20190905,174,366771
20190906,174.5,291906
20190909,171.4,260692
20190910,166,420869
20190911,170.6,475247
20190912,171.4,524630
20190913,170.1,127650
20190916,166.5,203971
20190917,172.2,313594
20190918,173.7,225186
20190919,172.7,274672
20190920,172.3,424025
20190923,172.5,265641
20190924,173.3,310040
20190925,173.4,158840
20190926,176.1,297698
20190927,177,181132
20190930,178.2,321125
20191001,176.2,249216
20191002,171.8,209577
20191003,171,221401
20191004,167.7,418931
20191007,169,366185
20191008,169.2,232356
20191009,171.4,454251
20191010,170.6,465252
20191011,170.9,211718
20191014,171,191002
20191015,174.2,370258
20191016,174.6,256092
20191017,174.6,223297
20191018,171,454524
20191021,163.5,507557
20191022,163.1,239828
20191023,162.8,418290
20191024,163.8,392580
20191025,162.9,213645
20191028,161.2,161586
20191029,160.9,156732
20191030,163.5,152252
20191031,161.5,262210
20191101,161.7,22388
20191104,163.1,216644
20191105,161,184936
20191106,161.9,110459
20191107,161,286221
20191108,167,755672
20191111,166.6,235505
20191112,167.1,284807
20191113,168.4,263170
20191114,168.4,241386
20191115,168.1,169140
20191118,171,253274
20191119,172,182159
20191120,173.2,199311
20191121,170.2,117475
20191122,170.9,313265
20191125,171.5,303180
20191126,174.3,167517
20191127,171.5,203771
20191128,172,136385
20191129,174.4,500460
20191202,174,279941
20191203,171.2,287483
20191204,174,305687
20191205,175,216158
20191206,176,321224
20191209,176.7,394713
20191210,176.9,550947
20191211,177,272246
20191212,178.5,600698
20191213,174.8,298370
20191216,175.8,180644
20191217,176.1,335058
20191218,177.6,259306
20191219,181.6,494369
20191220,184.7,793117
20191223,184.5,199301
20191227,187.7,161133
20191230,185.1,150332
20200102,189.2,168137
20200103,190.2,208981
20200107,186.4,354792
20200108,188,416691
20200109,189.7,375791
20200110,190.6,420631
20200113,192.1,173443
20200114,190.8,260078
20200115,189.8,287267
20200116,191.6,227801
20200117,192.7,217002
20200120,191.9,167120
20200121,189,329922
20200122,190.3,217052
20200123,189.4,288929
20200124,192.5,259762
20200127,189.9,290535
20200128,187.8,225702
20200129,188.4,214077
20200130,188.8,219365
20200131,190.8,550562
20200203,190.4,144047
20200204,192.4,140832
20200205,190.8,158083
20200206,190.9,160795
20200207,190.2,124247
20200210,190.8,220388
20200211,195.7,287420
20200212,195.3,170855
20200213,197.3,284651
20200214,203.4,368027
20200217,196.9,326663
20200218,195.9,184577
20200219,197.6,286328
20200220,195.6,269870
20200221,195,248461
20200224,192.6,461310
20200225,191.4,319267
20200226,187.6,469011
20200227,181,282412
20200228,172.3,775461
20200302,174.1,616550
20200303,177.9,756772
20200304,183.5,502102
20200305,185.8,568781
20200306,181.5,617107
20200309,173.9,663800
20200310,167.5,712667
20200311,165.4,584075
20200312,146.8,736390
20200313,141.9,1084672
20200316,127.6,1187659
20200317,118.5,1548822
20200318,103.3,2636395
20200319,117.2,1461763
20200320,116,2583197
20200323,112.3,1233941
20200324,121.5,1066070
20200325,129.8,2014100
20200326,136.8,945033
20200327,132.4,800092
20200330,132.5,437916
20200331,135.7,666690
20200401,129.1,780209
20200402,125.8,453368
20200403,124.9,431601
20200406,129,870072
20200407,134.3,573784
20200408,134.8,393048
20200409,136.9,139878
20200414,136,451307
20200415,129.1,767137
20200416,123.1,631253
20200417,127.6,548455
20200420,123.7,366552
20200421,120.8,489806
20200422,121.5,575113
20200423,124.7,349400
20200424,123.7,429222
20200427,122.6,499103
20200428,120.9,712572
20200429,123.4,739685
20200430,125.4,836062
20200504,118.4,482115
20200505,125.7,644272
20200506,123.8,284915
20200507,128.7,858738
20200508,126.2,709273
20200511,122,538480
20200512,119.8,551167
20200513,115.2,1002434
20200514,112.6,712892
20200515,111.5,547525
20200518,115.4,460583
20200519,113.9,498103
20200520,114.7,198132
20200522,113.5,325721
20200525,118,296148
20200526,119.1,529791
20200527,118,343705
20200528,120.5,342691
20200529,121,833665
20200601,121,489810
20200602,122.3,523195
20200603,127.7,656284
20200604,127.4,502074
20200605,130,489851
20200608,128.6,451731
20200609,122.9,578392
20200610,122.5,540549
20200611,117.2,561251
20200612,118.6,775274
20200615,119.3,647305
20200616,122.4,756122
20200617,126,933763
20200618,129.2,1031985
20200622,119.9,978525
20200623,119.1,409008
20200624,115.4,562361
20200625,116.3,502111
20200626,116.4,357494
20200629,114.2,314251
20200630,115.8,674759
20200701,117.4,259727
20200702,118,245771
20200703,117.5,196476
20200706,119.2,239898
20200707,114.9,481522
20200708,115,408845
20200709,113.4,523415
20200710,113.8,338585
20200713,113.1,462397
20200714,113.6,451553
20200715,113,513123
20200716,112.1,486086
20200717,111.2,521144
20200720,111.6,362052
20200721,112.3,529650
20200722,112.5,432694
20200723,111.7,342789
20200724,109,685165
20200727,109.1,445790
20200728,111,412445
20200729,115,533933
20200730,112.1,653817
20200731,113.8,658819
